Customer_id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome
19314,cellular,aug,tue,242,1,999,0,nonexistent
19315,cellular,aug,tue,501,1,999,0,nonexistent
19316,cellular,aug,tue,109,1,999,0,nonexistent
19317,cellular,aug,tue,339,1,999,0,nonexistent
19318,cellular,aug,tue,149,1,999,0,nonexistent
19319,cellular,aug,tue,76,1,999,0,nonexistent
19320,cellular,aug,tue,256,1,999,0,nonexistent
19321,cellular,aug,tue,332,1,999,0,nonexistent
19322,cellular,aug,tue,111,2,999,0,nonexistent
19323,cellular,aug,tue,290,1,999,0,nonexistent
19324,cellular,aug,tue,58,1,999,0,nonexistent
19325,cellular,aug,tue,80,3,999,0,nonexistent
19326,cellular,aug,tue,186,2,999,0,nonexistent
19327,cellular,aug,tue,119,3,999,0,nonexistent
19328,cellular,aug,tue,145,8,999,0,nonexistent
19329,cellular,aug,tue,145,5,999,0,nonexistent
19330,cellular,aug,tue,126,3,999,0,nonexistent
19331,cellular,aug,tue,100,1,999,0,nonexistent
19332,cellular,aug,tue,204,2,999,0,nonexistent
19333,cellular,aug,tue,178,1,999,0,nonexistent
19334,cellular,aug,tue,202,1,999,0,nonexistent
19335,cellular,aug,tue,41,1,999,0,nonexistent
19336,cellular,aug,tue,125,1,999,0,nonexistent
19337,telephone,aug,tue,225,2,999,0,nonexistent
19338,cellular,aug,tue,160,2,999,0,nonexistent
19339,cellular,aug,tue,139,1,999,0,nonexistent
19340,cellular,aug,tue,118,1,999,0,nonexistent
19341,cellular,aug,tue,97,3,999,0,nonexistent
19342,cellular,aug,tue,127,3,999,0,nonexistent
19343,cellular,aug,tue,391,3,999,0,nonexistent
19344,cellular,aug,tue,143,1,999,0,nonexistent
19345,cellular,aug,tue,166,1,999,0,nonexistent
19346,cellular,aug,tue,130,1,999,0,nonexistent
19347,cellular,aug,tue,398,1,999,0,nonexistent
19348,cellular,aug,tue,276,1,999,0,nonexistent
19349,cellular,aug,tue,159,2,999,0,nonexistent
19350,cellular,aug,tue,452,1,999,0,nonexistent
19351,cellular,aug,tue,73,1,999,0,nonexistent
19352,cellular,aug,tue,195,1,999,0,nonexistent
19353,cellular,aug,tue,117,4,999,0,nonexistent
19354,cellular,aug,tue,194,1,999,0,nonexistent
19355,cellular,aug,tue,133,2,999,0,nonexistent
19356,cellular,aug,tue,156,2,999,0,nonexistent
19357,cellular,aug,tue,679,1,999,0,nonexistent
19358,cellular,aug,tue,175,3,999,0,nonexistent
19359,cellular,aug,tue,190,1,999,0,nonexistent
19360,cellular,aug,tue,109,3,999,0,nonexistent
19361,cellular,aug,tue,409,1,999,0,nonexistent
19362,cellular,aug,tue,176,2,999,0,nonexistent
19363,cellular,aug,tue,406,1,999,0,nonexistent
19364,cellular,aug,tue,598,4,999,0,nonexistent
19365,cellular,aug,tue,92,2,999,0,nonexistent
19366,cellular,aug,tue,113,3,999,0,nonexistent
19367,cellular,aug,tue,222,2,999,0,nonexistent
19368,cellular,aug,tue,183,13,999,0,nonexistent
19369,cellular,aug,tue,90,2,999,0,nonexistent
19370,cellular,aug,tue,188,2,999,0,nonexistent
19371,cellular,aug,tue,275,6,999,0,nonexistent
19372,cellular,aug,tue,96,2,999,0,nonexistent
19373,cellular,aug,tue,21,17,999,0,nonexistent
19374,cellular,aug,tue,163,2,999,0,nonexistent
19375,cellular,aug,tue,28,13,999,0,nonexistent
19376,cellular,aug,tue,950,3,999,0,nonexistent
19377,cellular,aug,tue,679,4,999,0,nonexistent
19378,cellular,aug,tue,129,2,999,0,nonexistent
19379,cellular,aug,tue,120,3,999,0,nonexistent
19380,cellular,aug,tue,35,2,999,0,nonexistent
19381,cellular,aug,tue,687,2,999,0,nonexistent
19382,cellular,aug,tue,74,1,999,0,nonexistent
19383,cellular,aug,tue,94,1,999,0,nonexistent
19384,cellular,aug,tue,224,1,999,0,nonexistent
19385,cellular,aug,tue,158,3,999,0,nonexistent
19386,cellular,aug,tue,292,1,999,0,nonexistent
19387,cellular,aug,tue,208,2,999,0,nonexistent
19388,cellular,aug,tue,121,1,999,0,nonexistent
19389,cellular,aug,tue,163,1,999,0,nonexistent
19390,cellular,aug,tue,155,2,999,0,nonexistent
19391,cellular,aug,tue,73,3,999,0,nonexistent
19392,cellular,aug,tue,469,1,999,0,nonexistent
19393,cellular,aug,tue,115,1,999,0,nonexistent
19394,cellular,aug,tue,146,1,999,0,nonexistent
19395,cellular,aug,tue,1241,2,999,0,nonexistent
19396,cellular,aug,tue,299,1,999,0,nonexistent
19397,cellular,aug,tue,128,2,999,0,nonexistent
19398,cellular,aug,tue,209,1,999,0,nonexistent
19399,cellular,aug,tue,166,1,999,0,nonexistent
19400,cellular,aug,tue,131,3,999,0,nonexistent
19401,cellular,aug,tue,587,1,999,0,nonexistent
19402,cellular,aug,tue,58,1,999,0,nonexistent
19403,cellular,aug,tue,191,2,999,0,nonexistent
19404,cellular,aug,tue,274,2,999,0,nonexistent
19405,cellular,aug,tue,126,1,999,0,nonexistent
19406,cellular,aug,tue,171,1,999,0,nonexistent
19407,cellular,aug,tue,80,3,999,0,nonexistent
19408,cellular,aug,tue,95,2,999,0,nonexistent
19409,cellular,aug,tue,128,2,999,0,nonexistent
19410,cellular,aug,tue,220,2,999,0,nonexistent
19411,cellular,aug,tue,168,1,999,0,nonexistent
19412,cellular,aug,tue,360,1,999,0,nonexistent
19413,cellular,aug,tue,66,1,999,0,nonexistent
19414,cellular,aug,tue,133,1,999,0,nonexistent
19415,cellular,aug,tue,12,10,999,0,nonexistent
19416,cellular,aug,tue,120,4,999,0,nonexistent
19417,telephone,aug,tue,69,1,999,0,nonexistent
19418,cellular,aug,tue,119,1,999,0,nonexistent
19419,cellular,aug,tue,258,1,999,0,nonexistent
19420,cellular,aug,tue,195,1,999,0,nonexistent
19421,cellular,aug,tue,434,1,999,0,nonexistent
19422,cellular,aug,tue,105,1,999,0,nonexistent
19423,cellular,aug,tue,172,1,999,0,nonexistent
19424,cellular,aug,tue,377,1,999,0,nonexistent
19425,cellular,aug,tue,243,4,999,0,nonexistent
19426,cellular,aug,tue,60,1,999,0,nonexistent
19427,cellular,aug,tue,91,1,999,0,nonexistent
19428,cellular,aug,tue,103,1,999,0,nonexistent
19429,cellular,aug,tue,281,1,999,0,nonexistent
19430,cellular,aug,tue,110,2,999,0,nonexistent
19431,cellular,aug,tue,100,1,999,0,nonexistent
19432,cellular,aug,tue,111,1,999,0,nonexistent
19433,cellular,aug,tue,144,2,999,0,nonexistent
19434,cellular,aug,tue,205,1,999,0,nonexistent
19435,cellular,aug,tue,528,7,999,0,nonexistent
19436,cellular,aug,tue,292,2,999,0,nonexistent
19437,cellular,aug,tue,116,1,999,0,nonexistent
19438,cellular,aug,tue,120,3,999,0,nonexistent
19439,cellular,aug,tue,102,1,999,0,nonexistent
19440,cellular,aug,tue,92,1,999,0,nonexistent
19441,cellular,aug,tue,108,1,999,0,nonexistent
19442,cellular,aug,tue,124,1,999,0,nonexistent
19443,cellular,aug,tue,142,1,999,0,nonexistent
19444,cellular,aug,tue,79,1,999,0,nonexistent
19445,cellular,aug,tue,41,1,999,0,nonexistent
19446,cellular,aug,tue,153,1,999,0,nonexistent
19447,cellular,aug,tue,551,2,999,0,nonexistent
19448,cellular,aug,tue,98,2,999,0,nonexistent
19449,cellular,aug,tue,181,3,999,0,nonexistent
19450,cellular,aug,tue,135,5,999,0,nonexistent
19451,cellular,aug,tue,349,2,999,0,nonexistent
19452,cellular,aug,tue,358,1,999,0,nonexistent
19453,cellular,aug,tue,154,1,999,0,nonexistent
19454,cellular,aug,tue,153,1,999,0,nonexistent
19455,cellular,aug,tue,197,1,999,0,nonexistent
19456,cellular,aug,tue,245,1,999,0,nonexistent
19457,cellular,aug,tue,111,1,999,0,nonexistent
19458,cellular,aug,tue,288,1,999,0,nonexistent
19459,cellular,aug,tue,69,3,999,0,nonexistent
19460,cellular,aug,tue,438,1,999,0,nonexistent
19461,cellular,aug,tue,280,2,999,0,nonexistent
19462,cellular,aug,tue,15,13,999,0,nonexistent
19463,cellular,aug,tue,824,1,999,0,nonexistent
19464,cellular,aug,tue,451,4,999,0,nonexistent
19465,cellular,aug,tue,194,2,999,0,nonexistent
19466,cellular,aug,tue,385,2,999,0,nonexistent
19467,cellular,aug,tue,99,1,999,0,nonexistent
19468,cellular,aug,tue,471,2,999,0,nonexistent
19469,cellular,aug,tue,486,2,999,0,nonexistent
19470,cellular,aug,tue,156,1,999,0,nonexistent
19471,cellular,aug,tue,53,2,999,0,nonexistent
19472,cellular,aug,tue,933,2,999,0,nonexistent
19473,cellular,aug,tue,40,1,999,0,nonexistent
19474,cellular,aug,tue,328,1,999,0,nonexistent
19475,cellular,aug,tue,19,12,999,0,nonexistent
19476,cellular,aug,tue,144,3,999,0,nonexistent
19477,cellular,aug,tue,42,1,999,0,nonexistent
19478,cellular,aug,tue,1059,3,999,0,nonexistent
19479,cellular,aug,tue,117,3,999,0,nonexistent
19480,cellular,aug,tue,149,3,999,0,nonexistent
19481,cellular,aug,tue,1032,2,999,0,nonexistent
19482,cellular,aug,tue,231,3,999,0,nonexistent
19483,cellular,aug,tue,80,3,999,0,nonexistent
19484,cellular,aug,tue,141,3,999,0,nonexistent
19485,cellular,aug,tue,474,1,999,0,nonexistent
19486,cellular,aug,tue,153,6,999,0,nonexistent
19487,cellular,aug,tue,98,1,999,0,nonexistent
19488,cellular,aug,tue,405,3,999,0,nonexistent
19489,cellular,aug,tue,202,1,999,0,nonexistent
19490,cellular,aug,tue,294,3,999,0,nonexistent
19491,cellular,aug,tue,178,1,999,0,nonexistent
19492,cellular,aug,tue,130,1,999,0,nonexistent
19493,cellular,aug,tue,729,4,999,0,nonexistent
19494,telephone,aug,tue,18,12,999,0,nonexistent
19495,cellular,aug,tue,285,1,999,0,nonexistent
19496,cellular,aug,tue,367,1,999,0,nonexistent
19497,cellular,aug,tue,86,5,999,0,nonexistent
19498,cellular,aug,tue,155,3,999,0,nonexistent
19499,cellular,aug,tue,88,1,999,0,nonexistent
19500,cellular,aug,tue,220,1,999,0,nonexistent
19501,cellular,aug,tue,174,1,999,0,nonexistent
19502,cellular,aug,tue,134,1,999,0,nonexistent
19503,cellular,aug,tue,88,1,999,0,nonexistent
19504,cellular,aug,tue,199,2,999,0,nonexistent
19505,cellular,aug,tue,178,4,999,0,nonexistent
19506,cellular,aug,tue,373,1,999,0,nonexistent
19507,cellular,aug,tue,211,2,999,0,nonexistent
19508,cellular,aug,tue,173,1,999,0,nonexistent
19509,cellular,aug,tue,68,1,999,0,nonexistent
19510,cellular,aug,tue,44,1,999,0,nonexistent
19511,cellular,aug,tue,285,3,999,0,nonexistent
19512,cellular,aug,tue,302,3,999,0,nonexistent
19513,cellular,aug,tue,171,6,999,0,nonexistent
19514,cellular,aug,tue,158,5,999,0,nonexistent
19515,cellular,aug,tue,59,2,999,0,nonexistent
19516,cellular,aug,tue,61,5,999,0,nonexistent
19517,cellular,aug,tue,61,4,999,0,nonexistent
19518,cellular,aug,tue,105,2,999,0,nonexistent
19519,cellular,aug,tue,118,3,999,0,nonexistent
19520,cellular,aug,tue,392,3,999,0,nonexistent
19521,cellular,aug,tue,313,3,999,0,nonexistent
19522,cellular,aug,tue,82,3,999,0,nonexistent
19523,cellular,aug,tue,109,3,999,0,nonexistent
19524,cellular,aug,tue,78,3,999,0,nonexistent
19525,cellular,aug,tue,121,3,999,0,nonexistent
19526,cellular,aug,tue,97,7,999,0,nonexistent
19527,cellular,aug,tue,37,5,999,0,nonexistent
19528,cellular,aug,tue,221,8,999,0,nonexistent
19529,telephone,aug,tue,105,5,999,0,nonexistent
19530,cellular,aug,tue,329,3,999,0,nonexistent
19531,cellular,aug,tue,268,11,999,0,nonexistent
19532,cellular,aug,tue,160,3,999,0,nonexistent
19533,cellular,aug,tue,332,3,999,0,nonexistent
19534,cellular,aug,tue,205,5,999,0,nonexistent
19535,cellular,aug,tue,398,3,999,0,nonexistent
19536,cellular,aug,tue,599,3,999,0,nonexistent
19537,cellular,aug,tue,82,3,999,0,nonexistent
19538,cellular,aug,tue,290,9,999,0,nonexistent
19539,cellular,aug,tue,109,3,999,0,nonexistent
19540,cellular,aug,tue,238,4,999,0,nonexistent
19541,cellular,aug,tue,249,3,999,0,nonexistent
19542,cellular,aug,tue,629,7,999,0,nonexistent
19543,cellular,aug,tue,137,2,999,0,nonexistent
19544,cellular,aug,tue,231,4,999,0,nonexistent
19545,cellular,aug,tue,119,6,999,0,nonexistent
19546,cellular,aug,tue,308,2,999,0,nonexistent
19547,cellular,aug,tue,609,4,999,0,nonexistent
19548,cellular,aug,tue,147,3,999,0,nonexistent
19549,cellular,aug,tue,123,3,999,0,nonexistent
19550,cellular,aug,tue,57,5,999,0,nonexistent
19551,cellular,aug,tue,199,4,999,0,nonexistent
19552,cellular,aug,tue,386,3,999,0,nonexistent
19553,cellular,aug,tue,112,5,999,0,nonexistent
19554,cellular,aug,tue,706,3,999,0,nonexistent
19555,cellular,aug,tue,173,9,999,0,nonexistent
19556,cellular,aug,tue,207,3,999,0,nonexistent
19557,cellular,aug,tue,256,2,999,0,nonexistent
19558,cellular,aug,tue,117,3,999,0,nonexistent
19559,cellular,aug,tue,60,6,999,0,nonexistent
19560,cellular,aug,tue,207,5,999,0,nonexistent
19561,cellular,aug,tue,187,3,999,0,nonexistent
19562,cellular,aug,tue,166,3,999,0,nonexistent
19563,cellular,aug,tue,152,3,999,0,nonexistent
19564,cellular,aug,tue,93,5,999,0,nonexistent
19565,cellular,aug,tue,54,3,999,0,nonexistent
19566,cellular,aug,tue,836,3,999,0,nonexistent
19567,cellular,aug,tue,235,5,999,0,nonexistent
19568,cellular,aug,tue,303,3,999,0,nonexistent
19569,cellular,aug,tue,343,7,999,0,nonexistent
19570,cellular,aug,tue,159,2,999,0,nonexistent
19571,cellular,aug,tue,1200,2,999,0,nonexistent
19572,cellular,aug,tue,695,3,999,0,nonexistent
19573,cellular,aug,tue,100,11,999,0,nonexistent
19574,cellular,aug,tue,103,4,999,0,nonexistent
19575,telephone,aug,tue,480,1,999,0,nonexistent
19576,cellular,aug,wed,46,4,999,0,nonexistent
19577,cellular,aug,wed,125,4,999,0,nonexistent
19578,cellular,aug,wed,108,4,999,0,nonexistent
19579,cellular,aug,wed,131,5,999,0,nonexistent
19580,cellular,aug,wed,129,3,999,0,nonexistent
19581,cellular,aug,wed,118,3,999,0,nonexistent
19582,cellular,aug,wed,113,3,999,0,nonexistent
19583,cellular,aug,wed,80,4,999,0,nonexistent
19584,cellular,aug,wed,83,4,999,0,nonexistent
19585,cellular,aug,wed,150,5,999,0,nonexistent
19586,cellular,aug,wed,68,4,999,0,nonexistent
19587,cellular,aug,wed,117,3,999,0,nonexistent
19588,cellular,aug,wed,143,3,999,0,nonexistent
19589,cellular,aug,wed,183,3,999,0,nonexistent
19590,cellular,aug,wed,264,3,999,0,nonexistent
19591,cellular,aug,wed,216,1,999,0,nonexistent
19592,cellular,aug,wed,127,1,999,0,nonexistent
19593,cellular,aug,wed,43,1,999,0,nonexistent
19594,cellular,aug,wed,649,1,999,0,nonexistent
19595,cellular,aug,wed,155,1,999,0,nonexistent
19596,cellular,aug,wed,72,1,999,0,nonexistent
19597,cellular,aug,wed,162,1,999,0,nonexistent
19598,cellular,aug,wed,30,1,999,0,nonexistent
19599,cellular,aug,wed,89,1,999,0,nonexistent
19600,cellular,aug,wed,81,3,999,0,nonexistent
19601,cellular,aug,wed,50,2,999,0,nonexistent
19602,cellular,aug,wed,134,1,999,0,nonexistent
19603,cellular,aug,wed,86,1,999,0,nonexistent
19604,cellular,aug,wed,142,1,999,0,nonexistent
19605,cellular,aug,wed,64,1,999,0,nonexistent
19606,cellular,aug,wed,377,2,999,0,nonexistent
19607,cellular,aug,wed,73,1,999,0,nonexistent
19608,cellular,aug,wed,76,1,999,0,nonexistent
19609,cellular,aug,wed,240,1,999,0,nonexistent
19610,cellular,aug,wed,153,1,999,0,nonexistent
19611,cellular,aug,wed,160,1,999,0,nonexistent
19612,cellular,aug,wed,120,1,999,0,nonexistent
19613,cellular,aug,wed,68,1,999,0,nonexistent
19614,cellular,aug,wed,87,1,999,0,nonexistent
19615,cellular,aug,wed,256,2,999,0,nonexistent
19616,cellular,aug,wed,322,1,999,0,nonexistent
19617,cellular,aug,wed,50,1,999,0,nonexistent
19618,cellular,aug,wed,132,2,999,0,nonexistent
19619,cellular,aug,wed,64,1,999,0,nonexistent
19620,cellular,aug,wed,18,4,999,0,nonexistent
19621,cellular,aug,wed,483,1,999,0,nonexistent
19622,cellular,aug,wed,212,1,999,0,nonexistent
19623,cellular,aug,wed,64,4,999,0,nonexistent
19624,cellular,aug,wed,329,3,999,0,nonexistent
19625,cellular,aug,wed,90,1,999,0,nonexistent
19626,cellular,aug,wed,129,1,999,0,nonexistent
19627,cellular,aug,wed,150,1,999,0,nonexistent
19628,cellular,aug,wed,295,1,999,0,nonexistent
19629,cellular,aug,wed,60,1,999,0,nonexistent
19630,cellular,aug,wed,25,1,999,0,nonexistent
19631,cellular,aug,wed,133,1,999,0,nonexistent
19632,cellular,aug,wed,127,1,999,0,nonexistent
19633,cellular,aug,wed,228,1,999,0,nonexistent
19634,cellular,aug,wed,128,1,999,0,nonexistent
19635,cellular,aug,wed,140,1,999,0,nonexistent
19636,cellular,aug,wed,88,1,999,0,nonexistent
19637,cellular,aug,wed,243,1,999,0,nonexistent
19638,cellular,aug,wed,192,1,999,0,nonexistent
19639,cellular,aug,wed,340,2,999,0,nonexistent
19640,cellular,aug,wed,921,1,999,0,nonexistent
19641,cellular,aug,wed,157,1,999,0,nonexistent
19642,cellular,aug,wed,142,1,999,0,nonexistent
19643,cellular,aug,wed,84,1,999,0,nonexistent
19644,cellular,aug,wed,113,1,999,0,nonexistent
19645,cellular,aug,wed,500,1,999,0,nonexistent
19646,cellular,aug,wed,179,1,999,0,nonexistent
19647,cellular,aug,wed,53,1,999,0,nonexistent
19648,cellular,aug,wed,195,1,999,0,nonexistent
19649,cellular,aug,wed,155,2,999,0,nonexistent
19650,cellular,aug,wed,72,4,999,0,nonexistent
19651,cellular,aug,wed,467,1,999,0,nonexistent
19652,cellular,aug,wed,112,2,999,0,nonexistent
19653,cellular,aug,wed,83,1,999,0,nonexistent
19654,cellular,aug,wed,231,1,999,0,nonexistent
19655,cellular,aug,wed,312,1,999,0,nonexistent
19656,cellular,aug,wed,543,1,999,0,nonexistent
19657,cellular,aug,wed,152,2,999,0,nonexistent
19658,cellular,aug,wed,82,2,999,0,nonexistent
19659,cellular,aug,wed,110,2,999,0,nonexistent
19660,cellular,aug,wed,90,3,999,0,nonexistent
19661,cellular,aug,wed,104,1,999,0,nonexistent
19662,cellular,aug,wed,80,1,999,0,nonexistent
19663,cellular,aug,wed,428,4,999,0,nonexistent
19664,cellular,aug,wed,193,2,999,0,nonexistent
19665,cellular,aug,wed,158,2,999,0,nonexistent
19666,cellular,aug,wed,97,1,999,0,nonexistent
19667,cellular,aug,wed,339,1,999,0,nonexistent
19668,cellular,aug,wed,351,1,999,0,nonexistent
19669,cellular,aug,wed,202,1,999,0,nonexistent
19670,cellular,aug,wed,153,1,999,0,nonexistent
19671,cellular,aug,wed,203,2,999,0,nonexistent
19672,cellular,aug,wed,552,3,999,0,nonexistent
19673,cellular,aug,wed,106,1,999,0,nonexistent
19674,cellular,aug,wed,79,2,999,0,nonexistent
19675,cellular,aug,wed,117,2,999,0,nonexistent
19676,cellular,aug,wed,89,1,999,0,nonexistent
19677,cellular,aug,wed,322,1,999,0,nonexistent
19678,cellular,aug,wed,60,1,999,0,nonexistent
19679,cellular,aug,wed,93,1,999,0,nonexistent
19680,cellular,aug,wed,1044,1,999,0,nonexistent
19681,cellular,aug,wed,387,6,999,0,nonexistent
19682,cellular,aug,wed,162,2,999,0,nonexistent
19683,cellular,aug,wed,875,2,999,0,nonexistent
19684,cellular,aug,wed,108,2,999,0,nonexistent
19685,cellular,aug,wed,414,8,999,0,nonexistent
19686,cellular,aug,wed,552,2,999,0,nonexistent
19687,cellular,aug,wed,209,1,999,0,nonexistent
19688,cellular,aug,wed,263,1,999,0,nonexistent
19689,cellular,aug,wed,185,2,999,0,nonexistent
19690,cellular,aug,wed,71,2,999,0,nonexistent
19691,cellular,aug,wed,105,1,999,0,nonexistent
19692,cellular,aug,wed,75,1,999,0,nonexistent
19693,cellular,aug,wed,360,2,999,0,nonexistent
19694,cellular,aug,wed,219,1,999,0,nonexistent
19695,cellular,aug,wed,157,2,999,0,nonexistent
19696,cellular,aug,wed,113,2,999,0,nonexistent
19697,cellular,aug,wed,196,1,999,0,nonexistent
19698,cellular,aug,wed,118,1,999,0,nonexistent
19699,cellular,aug,wed,94,1,999,0,nonexistent
19700,cellular,aug,wed,138,2,999,0,nonexistent
19701,cellular,aug,wed,204,2,999,0,nonexistent
19702,cellular,aug,wed,535,1,999,0,nonexistent
19703,cellular,aug,wed,136,1,999,0,nonexistent
19704,cellular,aug,wed,112,1,999,0,nonexistent
19705,cellular,aug,wed,107,1,999,0,nonexistent
19706,cellular,aug,wed,160,3,999,0,nonexistent
19707,cellular,aug,wed,103,1,999,0,nonexistent
19708,cellular,aug,wed,359,1,999,0,nonexistent
19709,cellular,aug,wed,123,1,999,0,nonexistent
19710,cellular,aug,wed,277,1,999,0,nonexistent
19711,cellular,aug,wed,88,2,999,0,nonexistent
19712,telephone,aug,wed,588,3,999,0,nonexistent
19713,cellular,aug,wed,184,2,999,0,nonexistent
19714,cellular,aug,wed,237,2,999,0,nonexistent
19715,cellular,aug,wed,49,1,999,0,nonexistent
19716,cellular,aug,wed,122,1,999,0,nonexistent
19717,cellular,aug,wed,215,1,999,0,nonexistent
19718,cellular,aug,wed,25,13,999,0,nonexistent
19719,cellular,aug,wed,211,2,999,0,nonexistent
19720,cellular,aug,wed,71,1,999,0,nonexistent
19721,cellular,aug,wed,172,1,999,0,nonexistent
19722,cellular,aug,wed,113,3,999,0,nonexistent
19723,cellular,aug,wed,119,1,999,0,nonexistent
19724,cellular,aug,wed,87,1,999,0,nonexistent
19725,cellular,aug,wed,111,1,999,0,nonexistent
19726,cellular,aug,wed,200,1,999,0,nonexistent
19727,cellular,aug,wed,214,5,999,0,nonexistent
19728,cellular,aug,wed,763,9,999,0,nonexistent
19729,cellular,aug,wed,889,2,999,0,nonexistent
19730,cellular,aug,wed,95,1,999,0,nonexistent
19731,cellular,aug,wed,195,1,999,0,nonexistent
19732,cellular,aug,wed,210,1,999,0,nonexistent
19733,cellular,aug,wed,413,1,999,0,nonexistent
19734,cellular,aug,wed,97,2,999,0,nonexistent
19735,cellular,aug,wed,472,1,999,0,nonexistent
19736,cellular,aug,wed,352,2,999,0,nonexistent
19737,cellular,aug,wed,78,2,999,0,nonexistent
19738,cellular,aug,wed,212,2,999,0,nonexistent
19739,cellular,aug,wed,72,2,999,0,nonexistent
19740,cellular,aug,wed,76,2,999,0,nonexistent
19741,cellular,aug,wed,112,6,999,0,nonexistent
19742,cellular,aug,wed,161,2,999,0,nonexistent
19743,cellular,aug,wed,140,2,999,0,nonexistent
19744,cellular,aug,wed,536,5,999,0,nonexistent
19745,cellular,aug,wed,75,6,999,0,nonexistent
19746,cellular,aug,wed,1740,1,999,0,nonexistent
19747,cellular,aug,wed,56,1,999,0,nonexistent
19748,cellular,aug,wed,513,2,999,0,nonexistent
19749,cellular,aug,wed,744,5,999,0,nonexistent
19750,cellular,aug,wed,177,1,999,0,nonexistent
19751,cellular,aug,wed,184,3,999,0,nonexistent
19752,cellular,aug,wed,62,2,999,0,nonexistent
19753,cellular,aug,wed,194,3,999,0,nonexistent
19754,cellular,aug,wed,94,2,999,0,nonexistent
19755,cellular,aug,wed,88,2,999,0,nonexistent
19756,cellular,aug,wed,398,2,999,0,nonexistent
19757,cellular,aug,wed,259,2,999,0,nonexistent
19758,cellular,aug,wed,329,2,999,0,nonexistent
19759,cellular,aug,wed,239,1,999,0,nonexistent
19760,cellular,aug,wed,414,1,999,0,nonexistent
19761,cellular,aug,wed,252,1,999,0,nonexistent
19762,cellular,aug,wed,90,1,999,0,nonexistent
19763,cellular,aug,wed,116,2,999,0,nonexistent
19764,cellular,aug,wed,113,2,999,0,nonexistent
19765,cellular,aug,wed,447,2,999,0,nonexistent
19766,cellular,aug,wed,88,2,999,0,nonexistent
19767,cellular,aug,wed,157,2,999,0,nonexistent
19768,cellular,aug,wed,15,11,999,0,nonexistent
19769,cellular,aug,wed,203,2,999,0,nonexistent
19770,cellular,aug,wed,471,5,999,0,nonexistent
19771,cellular,aug,wed,82,1,999,0,nonexistent
19772,cellular,aug,wed,162,1,999,0,nonexistent
19773,cellular,aug,wed,174,1,999,0,nonexistent
19774,cellular,aug,wed,188,4,999,0,nonexistent
19775,cellular,aug,wed,1408,3,999,0,nonexistent
19776,cellular,aug,wed,132,1,999,0,nonexistent
19777,cellular,aug,wed,70,2,999,0,nonexistent
19778,cellular,aug,wed,293,1,999,0,nonexistent
19779,cellular,aug,wed,102,1,999,0,nonexistent
19780,cellular,aug,wed,118,1,999,0,nonexistent
19781,cellular,aug,wed,584,1,999,0,nonexistent
19782,cellular,aug,wed,718,1,999,0,nonexistent
19783,cellular,aug,wed,58,1,999,0,nonexistent
19784,cellular,aug,wed,69,2,999,0,nonexistent
19785,cellular,aug,wed,797,2,999,0,nonexistent
19786,cellular,aug,wed,95,1,999,0,nonexistent
19787,cellular,aug,wed,94,1,999,0,nonexistent
19788,cellular,aug,wed,921,3,999,0,nonexistent
19789,cellular,aug,wed,605,2,999,0,nonexistent
19790,cellular,aug,wed,174,1,999,0,nonexistent
19791,cellular,aug,wed,111,1,999,0,nonexistent
19792,cellular,aug,wed,245,1,999,0,nonexistent
19793,cellular,aug,wed,443,3,999,0,nonexistent
19794,cellular,aug,wed,176,1,999,0,nonexistent
19795,cellular,aug,wed,156,10,999,0,nonexistent
19796,cellular,aug,wed,552,1,999,0,nonexistent
19797,cellular,aug,wed,243,5,999,0,nonexistent
19798,cellular,aug,wed,358,3,999,0,nonexistent
19799,cellular,aug,wed,430,3,999,0,nonexistent
19800,cellular,aug,wed,132,2,999,0,nonexistent
19801,cellular,aug,wed,380,3,999,0,nonexistent
19802,cellular,aug,wed,327,3,999,0,nonexistent
19803,cellular,aug,wed,627,2,999,0,nonexistent
19804,cellular,aug,wed,251,3,999,0,nonexistent
19805,cellular,aug,wed,175,2,999,0,nonexistent
19806,cellular,aug,wed,395,6,999,0,nonexistent
19807,cellular,aug,wed,696,3,999,0,nonexistent
19808,cellular,aug,wed,175,3,999,0,nonexistent
19809,cellular,aug,wed,304,3,999,0,nonexistent
19810,cellular,aug,wed,129,1,999,0,nonexistent
19811,cellular,aug,wed,132,1,999,0,nonexistent
19812,cellular,aug,wed,291,1,999,0,nonexistent
19813,cellular,aug,wed,420,1,999,0,nonexistent
19814,cellular,aug,wed,216,7,999,0,nonexistent
19815,cellular,aug,wed,975,2,999,0,nonexistent
19816,cellular,aug,wed,881,4,999,0,nonexistent
19817,cellular,aug,wed,157,3,999,0,nonexistent
19818,cellular,aug,wed,92,4,999,0,nonexistent
19819,cellular,aug,wed,135,3,999,0,nonexistent
19820,cellular,aug,wed,252,3,999,0,nonexistent
19821,cellular,aug,wed,93,3,999,0,nonexistent
19822,cellular,aug,wed,68,4,999,0,nonexistent
19823,cellular,aug,wed,174,5,999,0,nonexistent
19824,cellular,aug,wed,170,3,999,0,nonexistent
19825,cellular,aug,wed,165,3,999,0,nonexistent
19826,cellular,aug,wed,89,4,999,0,nonexistent
19827,cellular,aug,wed,141,3,999,0,nonexistent
19828,telephone,aug,wed,237,12,999,0,nonexistent
19829,cellular,aug,wed,67,4,999,0,nonexistent
