Customer_id,age,job,marital,education,default,housing,loan,Region_Code,State_Code,City_Code
15871,57,admin.,married,university.degree,unknown,yes,no,2,S32,C105
15872,43,services,married,high.school,no,yes,yes,2,S32,C105
15873,45,self-employed,divorced,university.degree,no,yes,no,2,S32,C105
15874,58,technician,married,professional.course,no,no,yes,2,S16,C21
15875,56,services,divorced,high.school,no,no,no,4,S2,C71
15876,48,admin.,single,university.degree,no,no,no,4,S2,C71
15877,46,admin.,divorced,professional.course,no,yes,no,4,S2,C71
15878,49,technician,married,university.degree,no,no,no,4,S2,C9
15879,56,blue-collar,divorced,basic.9y,no,yes,yes,4,S2,C9
15880,54,housemaid,divorced,basic.4y,no,yes,no,4,S2,C9
15881,41,unknown,unknown,unknown,no,yes,no,4,S2,C9
15882,53,blue-collar,married,high.school,no,yes,no,2,S35,C396
15883,50,admin.,married,university.degree,no,no,no,3,S1,C460
15884,46,self-employed,married,university.degree,no,yes,no,2,S40,C249
15885,44,technician,divorced,professional.course,no,no,yes,1,S11,C23
15886,43,unemployed,divorced,basic.9y,no,yes,no,1,S11,C23
15887,57,retired,single,unknown,unknown,yes,yes,1,S11,C23
15888,40,blue-collar,married,basic.9y,unknown,yes,no,3,S33,C119
15889,26,admin.,single,university.degree,no,no,no,4,S2,C2
15890,53,blue-collar,married,high.school,no,no,yes,4,S2,C2
15891,55,services,divorced,high.school,no,no,no,4,S2,C2
15892,48,retired,married,basic.4y,unknown,no,no,1,S15,C103
15893,53,blue-collar,married,high.school,no,yes,yes,1,S15,C103
15894,36,housemaid,married,basic.4y,no,yes,yes,4,S2,C9
15895,57,admin.,married,professional.course,no,unknown,unknown,4,S2,C9
15896,42,housemaid,married,basic.4y,unknown,yes,no,2,S31,C59
15897,40,admin.,divorced,university.degree,no,no,no,4,S2,C9
15898,44,technician,divorced,professional.course,no,yes,yes,4,S2,C9
15899,48,retired,married,basic.4y,unknown,yes,yes,4,S2,C9
15900,49,technician,married,high.school,no,yes,no,4,S2,C9
15901,54,housemaid,married,basic.4y,unknown,no,no,4,S2,C9
15902,39,admin.,single,high.school,no,yes,no,4,S2,C50
15903,50,technician,single,professional.course,no,no,yes,4,S2,C50
15904,49,blue-collar,divorced,basic.6y,unknown,yes,no,4,S2,C50
15905,47,housemaid,married,basic.4y,unknown,no,no,4,S2,C50
15906,57,retired,married,high.school,no,no,no,4,S5,C5
15907,50,blue-collar,married,basic.9y,unknown,yes,no,3,S1,C460
15908,43,blue-collar,married,basic.9y,no,yes,yes,2,S16,C21
15909,53,retired,divorced,university.degree,no,yes,no,2,S16,C21
15910,38,self-employed,married,high.school,no,yes,no,2,S16,C21
15911,55,entrepreneur,divorced,university.degree,no,no,no,2,S16,C21
15912,45,technician,married,high.school,no,yes,no,2,S16,C21
15913,53,technician,married,professional.course,no,no,yes,2,S16,C21
15914,39,admin.,divorced,high.school,no,no,no,2,S16,C21
15915,55,blue-collar,divorced,basic.4y,no,yes,no,2,S16,C21
15916,32,blue-collar,single,high.school,no,no,no,2,S16,C21
15917,42,technician,single,professional.course,no,yes,no,2,S16,C21
15918,35,admin.,single,unknown,no,yes,no,2,S16,C21
15919,46,admin.,single,university.degree,no,yes,yes,3,S18,C25
15920,47,technician,single,unknown,no,no,no,4,S5,C318
15921,38,unemployed,married,basic.4y,unknown,yes,no,3,S20,C28
15922,57,admin.,married,professional.course,no,yes,no,3,S37,C116
15923,42,services,single,unknown,unknown,yes,no,3,S37,C116
15924,47,admin.,married,high.school,unknown,yes,yes,2,S10,C11
15925,29,technician,single,professional.course,no,yes,no,2,S10,C11
15926,57,admin.,married,university.degree,unknown,yes,yes,2,S10,C11
15927,39,admin.,single,university.degree,no,no,no,2,S10,C11
15928,53,technician,single,professional.course,no,no,no,2,S10,C11
15929,55,technician,married,basic.9y,unknown,yes,no,2,S10,C11
15930,45,management,divorced,university.degree,no,yes,yes,4,S5,C5
15931,53,blue-collar,married,high.school,no,yes,no,4,S5,C5
15932,51,services,married,high.school,unknown,no,no,4,S5,C5
15933,31,blue-collar,single,professional.course,no,no,yes,1,S6,C244
15934,35,admin.,married,university.degree,no,yes,yes,1,S6,C244
15935,42,services,divorced,high.school,no,yes,yes,4,S2,C2
15936,43,admin.,married,high.school,no,no,no,4,S2,C2
15937,36,admin.,married,university.degree,no,yes,no,4,S2,C2
15938,54,housemaid,married,professional.course,no,no,no,4,S2,C2
15939,33,entrepreneur,married,university.degree,no,yes,no,4,S2,C2
15940,57,unknown,married,unknown,unknown,no,no,4,S2,C2
15941,48,retired,married,basic.4y,unknown,no,no,4,S2,C2
15942,36,admin.,married,university.degree,unknown,yes,no,1,S24,C97
15943,60,retired,divorced,basic.4y,no,yes,no,3,S36,C296
15944,53,blue-collar,divorced,basic.4y,no,yes,no,3,S36,C296
15945,54,management,married,university.degree,no,yes,yes,3,S36,C296
15946,36,technician,married,professional.course,no,no,no,3,S36,C296
15947,43,admin.,married,university.degree,no,yes,no,1,S6,C13
15948,36,blue-collar,married,basic.6y,no,yes,no,2,S16,C21
15949,43,management,divorced,university.degree,no,yes,no,2,S10,C266
15950,49,admin.,single,university.degree,no,no,no,2,S10,C266
15951,54,management,married,university.degree,no,no,yes,4,S2,C9
15952,57,admin.,married,university.degree,no,yes,no,4,S2,C9
15953,45,self-employed,divorced,university.degree,no,no,no,4,S2,C9
15954,55,entrepreneur,divorced,university.degree,no,no,no,4,S2,C9
15955,57,admin.,divorced,high.school,unknown,yes,no,4,S2,C2
15956,54,housemaid,divorced,basic.4y,no,unknown,unknown,4,S2,C2
15957,42,management,married,high.school,unknown,no,no,4,S2,C2
15958,54,blue-collar,married,illiterate,unknown,yes,yes,4,S2,C2
15959,59,retired,divorced,university.degree,unknown,yes,no,4,S2,C9
15960,50,services,married,high.school,no,no,no,4,S2,C9
15961,59,retired,divorced,university.degree,unknown,yes,no,4,S2,C9
15962,50,services,married,high.school,no,yes,no,2,S16,C21
15963,47,services,divorced,professional.course,no,yes,no,4,S2,C71
15964,44,blue-collar,married,unknown,unknown,no,yes,4,S2,C71
15965,47,services,divorced,professional.course,no,no,no,4,S2,C71
15966,46,admin.,married,university.degree,unknown,yes,no,4,S2,C71
15967,45,housemaid,married,basic.4y,no,yes,no,2,S16,C21
15968,52,entrepreneur,divorced,high.school,unknown,yes,no,2,S16,C21
15969,55,blue-collar,divorced,basic.9y,no,yes,yes,3,S4,C36
15970,50,technician,married,professional.course,unknown,yes,no,1,S42,C357
15971,50,technician,married,professional.course,unknown,no,yes,1,S42,C357
15972,54,housemaid,married,basic.4y,unknown,no,no,4,S17,C124
15973,49,housemaid,divorced,basic.4y,unknown,yes,no,1,S27,C252
15974,47,services,divorced,basic.4y,no,no,no,1,S27,C252
15975,60,retired,divorced,basic.4y,no,yes,no,1,S27,C252
15976,46,admin.,single,university.degree,no,no,no,1,S27,C252
15977,60,retired,divorced,high.school,unknown,yes,yes,2,S16,C21
15978,42,admin.,married,basic.9y,unknown,no,no,2,S10,C11
15979,53,technician,divorced,professional.course,no,no,no,3,S36,C414
15980,53,entrepreneur,married,university.degree,unknown,yes,no,3,S36,C414
15981,47,services,single,high.school,no,yes,no,3,S36,C414
15982,42,admin.,married,basic.9y,unknown,no,yes,3,S36,C414
15983,50,unknown,married,unknown,unknown,yes,no,3,S36,C414
15984,30,services,married,basic.9y,no,no,no,3,S36,C414
15985,46,admin.,married,university.degree,unknown,yes,no,4,S2,C2
15986,47,services,single,high.school,no,no,no,4,S2,C2
15987,41,admin.,married,university.degree,no,no,no,4,S2,C2
15988,50,unknown,married,unknown,unknown,yes,no,2,S25,C39
15989,60,technician,married,professional.course,unknown,no,no,2,S25,C39
15990,43,services,married,university.degree,no,yes,no,2,S25,C39
15991,44,blue-collar,married,unknown,unknown,yes,no,2,S25,C39
15992,43,admin.,married,university.degree,no,yes,no,2,S25,C39
15993,43,admin.,married,university.degree,no,no,no,4,S46,C461
15994,36,admin.,married,university.degree,unknown,no,no,4,S46,C461
15995,38,services,married,high.school,no,yes,no,4,S46,C461
15996,41,admin.,married,high.school,no,yes,no,4,S17,C43
15997,39,admin.,single,high.school,no,no,no,4,S17,C43
15998,54,admin.,divorced,unknown,no,no,no,3,S3,C101
15999,34,housemaid,married,university.degree,no,no,no,4,S2,C2
16000,46,housemaid,divorced,professional.course,unknown,no,no,2,S16,C22
16001,43,admin.,married,high.school,no,yes,no,2,S32,C218
16002,46,admin.,married,high.school,no,yes,no,3,S21,C160
16003,45,admin.,married,university.degree,no,no,no,4,S2,C2
16004,48,services,married,high.school,unknown,no,no,4,S2,C2
16005,57,admin.,single,university.degree,no,yes,no,4,S2,C2
16006,60,technician,married,professional.course,unknown,no,no,4,S2,C2
16007,43,admin.,married,high.school,no,no,no,4,S2,C2
16008,57,admin.,single,university.degree,no,no,no,4,S2,C2
16009,57,admin.,single,university.degree,no,yes,no,4,S2,C2
16010,50,technician,single,basic.4y,unknown,yes,no,4,S2,C2
16011,54,management,married,university.degree,no,yes,no,4,S2,C2
16012,36,services,married,high.school,unknown,no,yes,4,S2,C2
16013,35,admin.,married,professional.course,no,no,no,4,S2,C2
16014,53,blue-collar,divorced,basic.4y,no,yes,no,2,S25,C39
16015,53,blue-collar,divorced,basic.4y,no,no,no,3,S29,C462
16016,53,blue-collar,divorced,basic.4y,no,no,no,3,S29,C462
16017,58,technician,divorced,unknown,unknown,yes,no,1,S6,C445
16018,51,technician,married,professional.course,no,yes,no,2,S35,C206
16019,58,admin.,married,high.school,unknown,yes,no,2,S25,C153
16020,50,technician,single,university.degree,unknown,no,no,2,S25,C153
16021,38,housemaid,married,basic.4y,unknown,unknown,unknown,4,S5,C5
16022,56,services,divorced,high.school,no,no,no,4,S5,C5
16023,56,services,divorced,university.degree,no,no,no,3,S4,C109
16024,33,admin.,married,university.degree,no,no,no,4,S2,C2
16025,48,housemaid,married,basic.4y,unknown,yes,yes,3,S3,C101
16026,47,admin.,married,high.school,no,yes,no,2,S39,C463
16027,29,services,divorced,high.school,unknown,no,no,2,S16,C21
16028,26,self-employed,married,university.degree,no,yes,no,4,S2,C2
16029,30,admin.,married,unknown,no,no,yes,1,S6,C239
16030,54,housemaid,married,basic.4y,unknown,no,no,1,S6,C239
16031,56,admin.,divorced,university.degree,no,no,no,3,S1,C431
16032,52,housemaid,married,university.degree,no,no,yes,3,S1,C431
16033,57,admin.,married,university.degree,no,yes,yes,3,S1,C431
16034,49,admin.,single,university.degree,no,no,no,3,S1,C431
16035,47,services,married,basic.6y,no,no,no,4,S2,C2
16036,56,technician,married,professional.course,no,yes,no,4,S2,C2
16037,35,admin.,married,professional.course,no,no,no,4,S17,C137
16038,57,technician,married,basic.9y,no,no,no,3,S19,C290
16039,59,retired,divorced,university.degree,unknown,no,no,3,S19,C290
16040,54,unemployed,married,high.school,unknown,no,no,4,S17,C94
16041,26,admin.,single,university.degree,no,yes,yes,1,S12,C32
16042,55,retired,married,high.school,no,yes,yes,3,S3,C101
16043,57,retired,single,unknown,unknown,yes,no,3,S3,C101
16044,54,technician,divorced,professional.course,no,yes,yes,1,S6,C13
16045,26,admin.,single,university.degree,no,no,no,1,S7,C159
16046,33,admin.,married,university.degree,no,no,yes,1,S7,C159
16047,55,blue-collar,divorced,basic.4y,no,no,yes,2,S25,C153
16048,57,admin.,divorced,high.school,unknown,yes,no,2,S25,C153
16049,43,admin.,married,university.degree,no,yes,no,2,S25,C153
16050,43,housemaid,married,basic.4y,no,no,no,1,S6,C381
16051,60,retired,divorced,professional.course,no,no,no,1,S6,C381
16052,58,housemaid,married,basic.4y,unknown,yes,no,2,S16,C21
16053,58,housemaid,married,basic.4y,unknown,yes,no,2,S16,C21
16054,37,blue-collar,divorced,high.school,no,yes,no,2,S10,C11
16055,37,services,married,high.school,no,yes,no,2,S16,C31
16056,34,admin.,married,university.degree,no,no,no,2,S16,C31
16057,24,student,single,high.school,no,yes,no,4,S2,C71
16058,51,blue-collar,divorced,basic.9y,no,yes,no,4,S2,C71
16059,48,unknown,married,unknown,unknown,yes,no,4,S2,C71
16060,58,housemaid,married,basic.4y,unknown,no,no,2,S10,C11
16061,57,admin.,married,professional.course,no,yes,no,3,S19,C464
16062,24,student,single,high.school,no,no,no,4,S2,C81
16063,44,entrepreneur,married,high.school,no,yes,no,4,S2,C81
16064,40,entrepreneur,married,high.school,no,no,no,4,S2,C81
16065,35,admin.,married,high.school,no,no,no,2,S10,C11
16066,49,admin.,single,university.degree,no,no,no,1,S6,C90
16067,46,technician,divorced,university.degree,no,no,no,1,S6,C90
16068,40,admin.,divorced,university.degree,no,yes,no,1,S6,C90
16069,36,technician,married,professional.course,no,no,no,4,S2,C2
16070,47,blue-collar,married,basic.4y,no,yes,no,4,S2,C2
16071,35,admin.,married,professional.course,no,yes,yes,2,S16,C21
16072,60,retired,divorced,professional.course,no,no,no,2,S16,C21
16073,48,blue-collar,married,basic.6y,no,no,yes,2,S16,C21
16074,38,unemployed,married,basic.4y,unknown,yes,no,2,S16,C21
16075,38,unemployed,married,basic.4y,unknown,no,no,1,S6,C13
16076,48,blue-collar,married,basic.6y,no,yes,no,1,S6,C271
16077,47,blue-collar,married,high.school,no,yes,no,1,S6,C13
16078,53,admin.,divorced,high.school,no,no,no,1,S6,C13
16079,44,student,single,unknown,unknown,no,yes,1,S6,C13
16080,46,technician,single,professional.course,no,no,no,1,S6,C13
16081,56,admin.,divorced,university.degree,no,yes,no,1,S6,C13
16082,38,unemployed,married,basic.4y,unknown,no,no,4,S2,C117
16083,49,entrepreneur,married,university.degree,no,no,no,3,S33,C186
16084,39,admin.,divorced,high.school,no,no,no,4,S23,C432
16085,26,self-employed,married,university.degree,no,yes,yes,2,S16,C21
16086,43,unemployed,divorced,basic.9y,no,yes,no,2,S16,C21
16087,57,blue-collar,married,basic.4y,unknown,no,no,2,S16,C21
16088,34,admin.,single,university.degree,unknown,no,no,2,S16,C21
16089,59,housemaid,divorced,basic.4y,unknown,no,no,2,S16,C21
16090,42,blue-collar,single,basic.6y,unknown,yes,yes,2,S16,C21
16091,47,admin.,married,high.school,unknown,no,no,2,S16,C21
16092,42,blue-collar,single,basic.6y,unknown,no,no,2,S16,C21
16093,39,admin.,divorced,high.school,no,yes,yes,2,S16,C21
16094,47,admin.,single,university.degree,no,no,no,2,S16,C21
16095,58,admin.,married,high.school,no,yes,no,2,S16,C21
16096,36,housemaid,married,basic.4y,no,yes,no,2,S16,C21
16097,26,services,single,high.school,no,no,yes,2,S16,C21
16098,46,services,divorced,high.school,no,no,yes,2,S16,C21
16099,47,admin.,divorced,university.degree,no,no,no,2,S10,C11
16100,32,technician,single,professional.course,no,yes,no,3,S3,C101
16101,55,retired,married,professional.course,no,yes,no,1,S6,C56
16102,31,blue-collar,married,high.school,no,yes,no,1,S6,C56
16103,28,technician,single,university.degree,unknown,no,no,1,S11,C23
16104,52,admin.,married,high.school,no,no,no,1,S11,C23
16105,40,admin.,single,high.school,no,yes,no,2,S25,C216
16106,58,housemaid,married,university.degree,no,yes,no,2,S25,C216
16107,37,admin.,single,high.school,no,yes,no,2,S25,C216
16108,39,technician,married,university.degree,no,no,no,2,S25,C216
16109,53,management,single,professional.course,unknown,no,no,2,S25,C216
16110,31,blue-collar,single,professional.course,no,no,yes,4,S2,C465
16111,46,technician,divorced,professional.course,unknown,no,no,2,S16,C21
16112,35,technician,divorced,professional.course,no,no,no,2,S16,C21
16113,59,housemaid,divorced,university.degree,no,no,no,4,S22,C25
16114,56,retired,married,basic.6y,no,yes,no,4,S22,C25
16115,49,retired,married,high.school,no,yes,no,4,S22,C25
16116,30,admin.,married,high.school,no,no,no,4,S22,C25
16117,27,services,divorced,high.school,no,yes,no,1,S11,C23
16118,25,admin.,single,high.school,no,no,no,1,S6,C386
16119,55,blue-collar,single,basic.9y,unknown,yes,no,4,S2,C2
16120,57,admin.,divorced,university.degree,unknown,yes,no,4,S2,C2
16121,55,blue-collar,single,basic.9y,unknown,no,yes,4,S2,C2
16122,43,housemaid,divorced,basic.9y,no,yes,no,2,S16,C21
16123,32,admin.,married,professional.course,unknown,yes,no,4,S2,C9
16124,39,services,married,high.school,no,yes,yes,3,S18,C174
16125,47,admin.,divorced,university.degree,no,no,no,3,S18,C174
16126,48,technician,married,professional.course,no,yes,no,2,S16,C21
16127,42,admin.,divorced,high.school,no,yes,yes,3,S19,C466
16128,57,admin.,divorced,university.degree,unknown,yes,yes,4,S2,C2
16129,54,entrepreneur,divorced,high.school,unknown,no,yes,4,S2,C375
16130,31,admin.,married,high.school,no,no,no,1,S6,C393
16131,45,admin.,married,university.degree,no,no,no,1,S6,C393
16132,59,housemaid,divorced,unknown,no,unknown,unknown,3,S3,C390
16133,26,unemployed,married,high.school,no,unknown,unknown,4,S2,C9
16134,38,services,single,high.school,unknown,yes,no,4,S2,C467
16135,60,retired,married,basic.6y,unknown,yes,no,2,S30,C92
16136,52,technician,married,basic.9y,no,no,no,2,S30,C92
16137,46,services,divorced,high.school,no,no,no,2,S30,C92
16138,39,blue-collar,married,unknown,no,yes,no,2,S30,C92
16139,37,admin.,single,high.school,no,yes,no,1,S9,C156
16140,52,admin.,divorced,high.school,unknown,yes,no,4,S2,C50
16141,28,technician,single,university.degree,unknown,no,no,4,S2,C9
16142,40,entrepreneur,married,high.school,no,no,no,4,S2,C9
16143,33,technician,married,professional.course,no,yes,yes,4,S2,C9
16144,48,services,married,basic.6y,unknown,yes,no,4,S2,C86
16145,35,services,married,high.school,no,yes,no,3,S33,C39
16146,55,entrepreneur,divorced,university.degree,no,no,yes,4,S2,C9
16147,30,blue-collar,married,basic.9y,no,yes,no,4,S2,C2
16148,43,admin.,married,high.school,no,no,no,2,S10,C11
16149,48,technician,married,professional.course,no,no,no,2,S10,C11
16150,44,blue-collar,single,basic.9y,no,yes,no,2,S10,C11
16151,55,housemaid,married,basic.4y,unknown,no,no,2,S10,C11
16152,43,retired,married,basic.9y,no,yes,no,1,S27,C252
16153,38,management,divorced,university.degree,no,yes,no,1,S27,C252
16154,54,retired,divorced,basic.4y,unknown,no,yes,4,S2,C2
16155,37,admin.,single,high.school,no,yes,no,3,S3,C122
16156,37,admin.,single,high.school,no,no,yes,3,S3,C122
16157,26,unemployed,married,high.school,no,no,no,3,S3,C122
16158,51,blue-collar,divorced,basic.9y,no,yes,no,3,S3,C122
16159,53,services,married,high.school,no,no,yes,3,S3,C122
16160,30,admin.,divorced,university.degree,no,yes,no,3,S3,C122
16161,46,admin.,married,university.degree,no,no,no,3,S3,C122
16162,58,retired,divorced,professional.course,no,no,no,1,S6,C13
16163,25,admin.,single,high.school,no,no,yes,4,S2,C2
16164,53,housemaid,married,basic.4y,unknown,no,no,3,S18,C25
16165,47,housemaid,married,basic.4y,unknown,yes,yes,2,S16,C21
16166,31,blue-collar,single,professional.course,no,no,no,2,S16,C21
16167,45,admin.,married,university.degree,no,no,no,1,S26,C25
16168,55,management,married,basic.4y,unknown,no,yes,1,S26,C25
16169,44,unknown,married,high.school,unknown,no,no,1,S26,C25
16170,55,housemaid,married,basic.4y,unknown,yes,no,3,S21,C30
16171,30,admin.,single,university.degree,no,no,no,3,S21,C30
16172,46,admin.,married,university.degree,no,no,no,3,S21,C30
16173,37,admin.,single,high.school,no,yes,no,3,S21,C30
16174,44,technician,divorced,unknown,no,no,no,3,S21,C30
16175,30,technician,married,professional.course,no,no,no,3,S21,C30
16176,37,admin.,single,high.school,no,no,no,3,S21,C30
16177,52,admin.,married,university.degree,no,yes,no,3,S21,C30
16178,34,services,married,high.school,unknown,yes,no,3,S21,C30
16179,34,blue-collar,single,high.school,no,yes,no,4,S22,C33
16180,47,retired,married,university.degree,no,no,no,2,S10,C11
16181,35,management,single,university.degree,no,yes,no,2,S16,C21
16182,38,admin.,married,university.degree,no,yes,no,2,S16,C21
16183,40,housemaid,married,basic.6y,no,yes,no,2,S16,C21
16184,37,admin.,single,high.school,no,yes,no,1,S11,C468
16185,31,blue-collar,single,professional.course,no,yes,no,2,S16,C21
16186,30,entrepreneur,single,university.degree,no,no,no,4,S5,C5
16187,34,admin.,single,university.degree,no,yes,no,1,S6,C13
16188,45,admin.,married,university.degree,no,no,no,1,S6,C13
16189,56,technician,married,basic.4y,unknown,yes,yes,1,S6,C13
16190,48,entrepreneur,married,basic.9y,no,yes,no,2,S10,C11
16191,26,services,single,university.degree,no,yes,no,2,S10,C11
16192,25,services,single,high.school,unknown,yes,yes,1,S15,C39
16193,28,management,married,university.degree,no,yes,yes,1,S15,C39
16194,40,admin.,single,high.school,no,yes,no,1,S15,C39
16195,47,housemaid,married,basic.4y,unknown,no,no,1,S11,C149
16196,31,housemaid,single,high.school,no,yes,no,1,S11,C149
16197,60,blue-collar,divorced,basic.4y,unknown,no,no,4,S2,C340
16198,44,blue-collar,married,basic.6y,no,yes,no,2,S25,C39
16199,53,housemaid,married,basic.4y,unknown,no,yes,2,S25,C293
16200,53,management,single,professional.course,unknown,no,no,1,S6,C13
16201,46,admin.,married,university.degree,no,yes,no,1,S6,C13
16202,45,housemaid,divorced,basic.4y,unknown,yes,no,1,S6,C13
16203,26,services,single,high.school,no,yes,no,2,S25,C293
16204,42,admin.,married,high.school,no,no,no,4,S5,C5
16205,40,unemployed,divorced,university.degree,no,yes,no,4,S5,C5
16206,45,technician,married,professional.course,no,no,no,4,S5,C5
16207,39,admin.,single,university.degree,no,yes,yes,4,S5,C469
16208,32,services,single,basic.9y,no,yes,no,4,S5,C469
16209,39,admin.,single,university.degree,no,yes,no,4,S2,C333
16210,56,retired,married,basic.6y,no,yes,no,2,S16,C21
16211,39,admin.,single,university.degree,no,yes,no,2,S16,C21
16212,37,admin.,single,university.degree,no,yes,no,3,S1,C104
16213,39,admin.,married,high.school,no,yes,no,1,S13,C150
16214,50,services,single,high.school,no,yes,no,1,S13,C150
16215,49,admin.,divorced,basic.9y,no,no,no,1,S13,C150
16216,49,admin.,divorced,basic.9y,no,yes,no,4,S2,C2
16217,32,admin.,married,university.degree,no,no,yes,3,S19,C470
16218,41,student,married,unknown,unknown,yes,yes,3,S19,C470
16219,56,retired,married,basic.6y,no,no,no,3,S19,C470
16220,59,retired,married,high.school,unknown,yes,no,4,S22,C33
16221,50,services,divorced,basic.6y,no,no,yes,4,S22,C33
16222,37,admin.,single,university.degree,no,no,yes,1,S6,C219
16223,33,technician,married,university.degree,no,yes,yes,2,S25,C139
16224,49,services,married,high.school,unknown,yes,yes,2,S25,C139
16225,25,services,single,high.school,unknown,yes,yes,1,S24,C471
16226,38,technician,married,university.degree,no,yes,yes,4,S5,C5
16227,38,admin.,single,university.degree,no,yes,no,4,S5,C5
16228,58,technician,married,basic.9y,no,yes,no,4,S5,C5
16229,58,technician,married,basic.9y,no,no,no,4,S5,C5
16230,46,admin.,married,university.degree,no,yes,yes,4,S5,C5
16231,46,services,divorced,high.school,no,yes,no,2,S10,C11
16232,40,housemaid,married,basic.6y,no,yes,no,2,S16,C21
16233,42,entrepreneur,single,unknown,no,no,no,4,S2,C50
16234,23,services,married,high.school,no,no,no,4,S2,C50
16235,25,services,single,high.school,unknown,no,no,4,S2,C2
16236,29,admin.,single,high.school,no,no,no,2,S39,C4
16237,39,services,divorced,high.school,no,no,no,3,S19,C30
16238,45,admin.,single,professional.course,no,yes,no,4,S5,C235
16239,36,services,married,high.school,no,no,no,4,S5,C5
16240,24,blue-collar,single,basic.4y,no,yes,yes,4,S5,C5
16241,30,entrepreneur,single,university.degree,no,yes,yes,4,S5,C5
16242,45,blue-collar,married,basic.9y,no,yes,no,1,S15,C39
16243,55,entrepreneur,single,unknown,unknown,no,no,1,S15,C39
16244,27,services,single,basic.9y,no,no,no,1,S15,C39
16245,55,unknown,married,unknown,unknown,yes,no,1,S15,C39
16246,41,blue-collar,married,basic.6y,no,yes,yes,1,S11,C23
16247,36,admin.,married,high.school,no,yes,no,3,S33,C420
16248,44,services,divorced,high.school,no,no,no,3,S33,C420
16249,52,management,married,university.degree,no,no,no,3,S20,C123
16250,28,self-employed,married,university.degree,no,yes,no,1,S6,C244
16251,43,admin.,married,high.school,no,yes,no,3,S3,C77
16252,44,unknown,married,high.school,unknown,yes,no,2,S25,C39
16253,58,entrepreneur,married,university.degree,no,yes,no,2,S16,C21
16254,42,management,married,university.degree,no,yes,yes,1,S15,C103
16255,28,self-employed,married,university.degree,no,yes,no,4,S5,C5
16256,35,blue-collar,married,basic.9y,unknown,yes,no,2,S16,C86
16257,40,admin.,divorced,university.degree,no,yes,no,1,S11,C180
16258,50,admin.,married,university.degree,no,yes,no,3,S33,C39
16259,58,entrepreneur,married,university.degree,no,no,no,1,S27,C252
16260,30,admin.,single,high.school,no,yes,no,3,S19,C317
16261,55,entrepreneur,divorced,university.degree,no,yes,no,3,S19,C317
16262,22,services,married,basic.9y,unknown,no,no,2,S32,C472
16263,28,self-employed,single,university.degree,no,yes,no,2,S32,C472
16264,39,technician,married,university.degree,no,yes,no,4,S2,C183
16265,43,admin.,married,high.school,no,yes,yes,4,S2,C183
16266,33,admin.,married,university.degree,no,no,no,4,S2,C183
16267,28,technician,single,professional.course,no,no,no,1,S11,C473
16268,34,admin.,married,university.degree,unknown,no,no,4,S5,C5
16269,34,technician,married,professional.course,no,yes,no,4,S5,C5
16270,41,housemaid,divorced,basic.9y,unknown,no,no,4,S5,C5
16271,34,technician,married,professional.course,no,no,no,4,S5,C5
16272,37,admin.,married,university.degree,no,yes,no,4,S5,C5
16273,44,admin.,married,high.school,no,yes,yes,4,S5,C5
16274,28,technician,single,professional.course,no,yes,no,4,S5,C5
16275,40,technician,single,unknown,no,yes,no,2,S25,C75
16276,52,blue-collar,divorced,basic.4y,no,yes,no,2,S25,C293
16277,24,blue-collar,single,basic.9y,no,yes,no,2,S25,C293
16278,36,technician,single,professional.course,no,no,no,4,S2,C2
16279,24,blue-collar,single,basic.9y,no,yes,no,4,S2,C2
16280,50,services,single,high.school,no,yes,no,2,S25,C81
16281,36,unemployed,single,high.school,no,yes,no,3,S19,C466
16282,51,blue-collar,married,high.school,unknown,yes,no,4,S2,C9
16283,56,management,married,university.degree,no,no,yes,4,S2,C9
16284,37,blue-collar,married,basic.6y,unknown,yes,no,4,S2,C456
16285,37,blue-collar,married,basic.6y,unknown,no,no,4,S2,C456
16286,39,blue-collar,married,basic.9y,unknown,no,no,3,S18,C128
16287,36,unemployed,single,high.school,no,yes,no,4,S2,C2
16288,40,unemployed,divorced,university.degree,no,no,no,4,S2,C2
16289,34,admin.,married,university.degree,unknown,unknown,unknown,2,S16,C21
16290,50,services,single,high.school,no,no,no,2,S32,C474
16291,40,unemployed,divorced,university.degree,no,yes,no,2,S32,C474
16292,47,unknown,married,unknown,no,yes,no,2,S32,C474
16293,41,housemaid,divorced,basic.9y,unknown,no,yes,4,S2,C71
16294,44,admin.,single,university.degree,no,yes,no,4,S2,C9
16295,33,management,single,university.degree,no,yes,no,1,S11,C23
16296,44,self-employed,married,basic.9y,unknown,yes,no,1,S11,C23
16297,46,admin.,married,university.degree,no,no,no,1,S6,C62
16298,28,self-employed,married,university.degree,no,no,no,1,S6,C332
16299,31,admin.,married,university.degree,no,yes,no,2,S16,C21
16300,35,blue-collar,married,professional.course,no,yes,no,4,S22,C475
16301,39,admin.,married,university.degree,unknown,yes,no,4,S22,C475
16302,35,admin.,married,high.school,no,no,no,4,S22,C475
16303,31,housemaid,single,high.school,no,yes,no,4,S22,C475
16304,25,admin.,single,high.school,no,no,no,4,S22,C475
16305,50,services,single,high.school,no,no,no,4,S22,C475
16306,33,student,married,high.school,no,no,no,4,S2,C476
16307,36,admin.,married,high.school,no,no,no,2,S30,C55
16308,41,services,divorced,high.school,no,no,no,2,S30,C55
16309,30,services,married,high.school,unknown,yes,no,1,S13,C26
16310,33,technician,married,professional.course,no,yes,no,1,S13,C26
